Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Lower middle income,LMC,GDP per capita (current US$),NY.GDP.PCAP.CD,565.8610893,564.6421488,586.0241353,656.8637519,749.8052348,860.3011525,994.9548995,1199.322063,1321.734668,1312.448891,1542.731571,1708.697589,1775.966869,1842.809448,1929.08192,1884.581757,1921.074162,2037.373649,2091.389002,2174.435571,..
Middle East & North Africa,MEA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,69.10521698,70.23477173,70.68380737,73.94261169,74.85119629,74.43711853,74.57665253,75.07904053,75.76853943,75.66799164,76.48091888,77.26802063,79.89382172,79.69486237,81.14234161,79.43242645,80.45519257,81.52539825,78.98143005,79.31014252,..
Middle East & North Africa,MEA,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,85.94499207,86.71948242,87.59542847,88.54904938,89.08985901,89.51960754,89.57164764,90.18421936,90.91007233,88.65794373,88.93476105,88.99495697,92.61231232,92.98097229,93.9331665,90.77455902,93.01966095,93.59565735,89.9019928,90.1192627,..
Middle East & North Africa,MEA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,33.9,32.5,31.2,29.9,28.7,27.5,26.4,25.4,24.4,23.4,22.6,22,21.4,20.8,20.3,19.9,19.4,18.9,18.5,18.1,..
Middle East & North Africa,MEA,"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,10.63961151,..,..,..,..,..,..,..,..,..,10.74006218,..,..,..,..,14.38203138,..,..,..,10.10712298,..
Middle East & North Africa,MEA,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,5.535444101,5.465758484,5.407520491,5.354576732,5.298943939,5.249619689,5.199419187,5.155328437,5.112159304,5.077803424,5.054126019,5.037984103,5.021388108,5.001795718,4.983832351,4.967195137,4.943104822,4.924036049,4.904496979,..,..
Middle East & North Africa,MEA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1.766583122,1.815639235,1.76759407,1.764771538,1.778439489,1.788926476,1.814720943,1.774868861,1.717234665,1.625330699,1.70865027,1.363883134,1.313640711,1.313408171,1.604088092,1.617268249,1.585790843,1.541784194,..,..,..
Middle East & North Africa,MEA,GDP per capita (current US$),NY.GDP.PCAP.CD,3066.006239,3017.262561,2944.184445,3256.715119,3738.733873,4410.727691,5056.768481,5868.592642,7181.107339,6278.538852,7172.643418,8327.377895,8897.037306,8655.902047,8541.767481,7383.279894,7277.532087,7416.585843,7943.946907,7991.092103,..
Middle East & North Africa (excluding high income),MNA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,67.2686615,68.42131042,68.73655701,72.39302063,73.29116821,72.70404816,72.69731903,73.11501312,73.71544647,73.45040894,74.27388,74.5091095,77.51190948,77.14050293,78.79463196,76.62332153,77.81655884,79.03476715,75.96434021,76.34240723,..
Middle East & North Africa (excluding high income),MNA,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,84.86740875,85.65808105,86.58071899,87.71652985,88.27944183,88.71154785,88.69299316,89.31420898,90.07714844,87.47093201,87.76422882,87.68283081,91.76328278,92.17578125,93.25112915,89.65960693,92.20207977,92.85199738,88.64759064,88.90773773,..
Middle East & North Africa (excluding high income),MNA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,36.26494055,34.76229751,33.38238831,32.03502298,30.76325149,29.53786302,28.35130368,27.22431766,26.18909032,25.21840511,24.36796364,23.62768109,23.02418443,22.45642548,21.91239311,21.42958836,20.92132845,20.44845942,20.00467758,19.57013782,..
Middle East & North Africa (excluding high income),MNA,"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,10.37821665,..,..,..,..,..,..,..,..,..,10.14136525,..,..,..,..,14.16698068,..,..,..,9.484270077,..
Middle East & North Africa (excluding high income),MNA,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,5.752143141,5.686029424,5.627345484,5.574799822,5.526166265,5.48158541,5.44137292,5.406224759,5.378978193,5.361104477,5.348913145,5.338681407,5.327333486,5.312917398,5.295310395,5.274952895,5.251813116,5.227463925,5.203559531,..,..
Middle East & North Africa (excluding high income),MNA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1.641298216,1.616716985,1.648876998,1.643723685,1.672356166,1.673171999,1.71109611,1.673795176,1.610340636,1.51668568,1.613631763,1.238780057,1.179084259,1.162101038,1.501847822,1.540493613,1.48445984,1.429833635,..,..,..
Middle East & North Africa (excluding high income),MNA,GDP per capita (current US$),NY.GDP.PCAP.CD,1617.246306,1640.592638,1558.346062,1729.090456,1981.102876,2293.128502,2618.357069,3179.074212,3870.838095,3670.951433,4161.335395,4624.700043,5013.401358,4609.291707,4472.138824,3956.894083,3942.961844,3815.062356,3970.848245,..,..
Middle East & North Africa (IDA & IBRD countries),TMN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,67.05738068,68.21524811,68.51264191,72.20114899,73.10868073,72.50730133,72.49503326,72.9098587,73.51139832,73.23497772,74.06036377,74.29205322,77.31735229,76.93566895,78.60375977,76.40354156,77.60456848,78.83197784,75.72257996,76.09990692,..
Middle East & North Africa (IDA & IBRD countries),TMN,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,84.73684692,85.53421783,86.45211029,87.59899902,88.16670227,88.60031891,88.57766724,89.20201874,89.96833801,87.3238678,87.61495972,87.52587891,91.65795898,92.07183838,93.15982056,89.51126099,92.08992004,92.74819946,88.47711945,88.74066162,..
Middle East & North Africa (IDA & IBRD countries),TMN,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,36.46456563,34.94756393,33.55320572,32.19178814,30.90555495,29.66834443,28.46900248,27.33205015,26.28511262,25.30397458,24.44525295,23.69700601,23.08793057,22.51531048,21.96534772,21.47936683,20.96929718,20.49535657,20.05113425,19.61807073,..
Middle East & North Africa (IDA & IBRD countries),TMN,"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,10.37821665,..,..,..,..,..,..,..,..,..,10.14136525,..,..,..,..,14.16698068,..,..,..,9.484270077,..
Middle East & North Africa (IDA & IBRD countries),TMN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,5.765383072,5.699736878,5.641609076,5.589695494,5.541746738,5.497905507,5.458491858,5.42561011,5.399993,5.382175677,5.370064548,5.35990516,5.348601442,5.334190957,5.316566911,5.296165955,5.27298338,5.248516823,5.224604534,..,..
Middle East & North Africa (IDA & IBRD countries),TMN,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1.641298216,1.616716985,1.648876998,1.643723685,1.672356166,1.673171999,1.71109611,1.673795176,1.610340636,1.51668568,1.613631763,1.238780057,1.179084259,1.162101038,1.501847822,1.540493613,1.48445984,1.429833635,..,..,..
Middle East & North Africa (IDA & IBRD countries),TMN,GDP per capita (current US$),NY.GDP.PCAP.CD,1618.590913,1643.806655,1562.708667,1734.254986,1987.279668,2301.468762,2630.102711,3196.170105,3891.748027,3687.829339,4179.743297,4644.825584,5036.030922,4624.13536,4484.941843,3964.475378,3947.218704,3816.596803,3975.048437,..,..
Middle income,MIC,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,79.17662048,79.56095123,80.02049255,80.70118713,81.15908813,81.16108704,81.61647034,81.94612885,82.57232666,82.96507263,83.5306778,83.69687653,84.26535797,84.4799881,84.99931335,85.21755219,85.77729034,86.05455017,86.08866119,86.39626312,..
Middle income,MIC,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,87.14559174,87.53436279,88.00273132,88.62227631,89.0821228,89.36322784,89.92471313,89.69934082,90.6905899,90.75244141,90.83013916,90.91432953,91.59004974,91.9593277,92.38034058,92.43292999,92.97615051,93.16340637,93.08412933,93.3320694,..
Middle income,MIC,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,52.63046507,50.84428239,49.04338464,47.27466543,45.61494457,43.83213652,42.23414517,40.63224536,39.08056284,37.55527256,36.11051617,34.78517313,33.53256833,32.36756894,31.3041862,30.27583442,29.39689934,28.47377305,27.57999214,26.81078045,..
Middle income,MIC,"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,9.237625368,..,..,..,..,..,..,..,..,..,9.081557298,..,..,..,..,8.640050395,..,..,..,8.22116542,..
Middle income,MIC,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,8.120565886,8.0607717,7.995757979,7.962974285,7.886101972,7.852625355,7.825486555,7.762499716,7.712127504,7.615482995,7.553077816,7.465425934,7.400389733,7.339830765,7.30145473,7.25606885,7.224815969,7.203745177,7.195871468,..,..
Middle income,MIC,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2.035739862,1.917788643,1.819658477,2.048238478,..,1.908840701,1.947353981,1.922576175,1.94114352,1.909770022,1.967415718,1.966412296,2.076441103,2.182802819,2.183394416,2.155341286,2.17222413,2.342387354,..,..,..
Middle income,MIC,GDP per capita (current US$),NY.GDP.PCAP.CD,1264.82626,1263.912971,1271.180785,1413.948384,1658.241571,1952.908869,2294.120902,2804.836544,3326.731407,3214.329034,3867.485054,4518.535708,4771.642403,4992.770279,5119.581308,4804.804293,4780.825878,5196.351207,5478.703541,5561.927576,..
North America,NAC,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
North America,NAC,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
North America,NAC,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,7,6.9,6.8,6.8,6.7,6.6,6.5,6.5,6.4,6.2,6.1,6,5.9,5.8,5.8,5.7,5.7,5.6,5.5,5.4,..
North America,NAC,"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,5.83092188,..,..,..,..,..,..,..,..,..,6.188794223,..,..,..,..,6.259115389,..,..,..,6.45523072,..
North America,NAC,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,8.362609242,8.362331299,8.362035409,8.27193515,8.091555094,8.181737065,7.991567608,7.911231803,8.011064921,7.820846556,7.896336789,7.9761472,8.00192411,8.113328288,8.143031563,8.335627033,8.383008895,8.522843303,8.508132335,..,..
North America,NAC,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,3.517463818,3.491597524,3.414577999,3.346719353,3.277704048,3.1901624,3.164253299,3.122281754,3.102404212,3.052338194,3.023257763,2.953123013,2.916056354,2.873011967,2.813971237,2.781965094,2.752903219,2.835631146,..,..,..
North America,NAC,GDP per capita (current US$),NY.GDP.PCAP.CD,35147.87659,35822.80361,36666.27032,38391.00675,40766.67325,43349.0056,45726.45579,47649.04807,48217.6905,46485.52055,48376.68672,50114.18463,51725.6371,53079.78251,54654.93266,55519.93503,56388.85542,58563.83861,61304.64302,63343.34505,..
Not classified,INX,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Not classified,INX,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Not classified,INX,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Not classified,INX,"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Not classified,INX,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Not classified,INX,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Not classified,INX,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
OECD members,OED,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
OECD members,OED,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
OECD members,OED,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,11.39655887,10.92877693,10.47974843,10.05273017,9.621543867,9.23974148,8.891136953,8.54694443,8.234178766,7.939982913,7.647213478,7.409661941,7.16550656,6.987362179,6.790572643,6.585764503,6.446924798,6.254352172,6.083371161,5.942954964,..
OECD members,OED,"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,6.70625313,..,..,..,..,..,..,..,..,..,6.336579882,..,..,..,..,5.860109329,..,..,..,5.905242414,..
OECD members,OED,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,8.145511637,8.072919459,8.128702148,8.185156744,7.907426024,8.030883289,7.911844413,7.945602457,8.029955407,7.963076394,8.01293254,8.059627314,8.175883047,8.204780568,8.142638926,8.415070619,8.375365246,8.538261797,8.591607588,..,..
OECD members,OED,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,5.552066663,5.494208423,5.451157601,5.25257426,5.190267861,5.259543706,5.061411274,5.045463663,5.128438534,5.064626849,4.893430181,4.855077242,4.841954606,4.80526603,4.793892582,4.735366568,4.71392399,4.731471737,5.062424446,..,..
OECD members,OED,GDP per capita (current US$),NY.GDP.PCAP.CD,22978.45151,22605.54847,23407.61478,26003.03695,28740.87238,30188.13762,31621.34811,34352.61992,36117.90822,33573.88349,34989.8997,37440.99536,37190.15462,37452.62624,37987.76349,35611.70828,36044.18396,37415.71201,39329.58576,39482.13857,..
Other small states,OSS,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,78.77767181,79.47522736,80.3061676,81.00531769,81.33009338,81.95787811,81.53321075,80.54794312,81.72634125,81.08914948,81.48590088,82.19190979,82.44003296,82.88600159,83.30425262,84.69232178,84.61511993,84.82926178,85.06986237,85.36422729,..
Other small states,OSS,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,87.96125793,88.45510101,88.64871216,88.79499817,88.86695862,89.01551819,88.55441284,87.86888885,88.07605743,87.19075012,86.77188873,87.48127747,87.86537933,88.2514267,88.66725922,89.44094086,89.54707336,89.7440033,89.9303894,90.19114685,..
Other small states,OSS,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,57.29221485,56.1380702,54.86607339,53.62886216,52.24501332,50.48434116,48.6990888,47.39649149,46.56558378,45.08843422,43.74055128,42.79169757,41.95884968,41.02315292,40.22732959,39.21569934,38.4162535,37.62439382,36.49690405,35.65020459,..
Other small states,OSS,"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,8.1588727,..,..,..,..,..,..,..,..,..,8.886187984,..,..,..,..,9.37496303,..,..,..,9.34703642,..
Other small states,OSS,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,10.95180873,11.06142415,11.1439695,11.14754223,11.03288728,10.8737142,10.65606308,10.31524081,9.957407051,9.578576518,9.191110977,8.82918958,8.518343618,8.219847773,7.963677017,7.72708185,7.554004455,7.394138024,7.287803757,..,..
Other small states,OSS,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Other small states,OSS,GDP per capita (current US$),NY.GDP.PCAP.CD,4364.482297,4269.331642,4529.825394,5541.676771,6748.585701,7999.927066,9169.837265,10945.55738,13034.59029,10907.26482,12377.48956,14896.27935,15219.4406,15556.07372,15753.51294,12807.90613,12402.35697,13230.82501,14382.79798,13777.91656,..
Pacific island small states,PSS,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,88.98023987,89.16081238,89.33029175,89.47662354,89.63146973,89.76138306,89.87866974,90.0419693,90.21459198,90.38349152,90.56085968,90.68676758,90.79221344,90.8894577,90.94667816,91.01599121,91.14510345,91.27796936,91.29380798,..,..
Pacific island small states,PSS,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,96.35520935,96.42928314,96.47721863,96.50686646,96.55264282,96.5851593,96.65765381,96.71933746,..,..,..,..,..,..,..,..,..,..,..,..,..
Pacific island small states,PSS,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,23.96757664,23.62928516,23.40810742,23.24701631,23.17341369,23.14028606,23.13555761,23.09202641,22.97137057,22.90672294,22.60901014,22.36120322,22.11327074,21.85500358,21.61160546,21.34713668,21.05032748,20.79899713,20.49155919,20.13554827,..
Pacific island small states,PSS,"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,8.218575082,..,..,..,..,..,..,..,..,..,7.764920442,..,..,..,..,7.83877661,..,..,..,7.663682849,..
Pacific island small states,PSS,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.579407694,6.538812767,6.502891596,6.485667999,6.487240315,6.499391097,6.529531663,6.56184404,6.595861783,6.613786682,6.613498912,6.525787819,6.576302583,6.543622442,6.479750326,6.411086458,6.377574487,6.340556355,6.294015433,..,..
Pacific island small states,PSS,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,..,..,2.076896415,..,..,..,..,..,1.938152246,..,..,..,..,..,..,..,..,..
Pacific island small states,PSS,GDP per capita (current US$),NY.GDP.PCAP.CD,1763.108914,1722.491727,1786.349876,2067.958063,2359.880621,2584.000339,2686.541306,2929.02314,3071.983072,2714.889617,2979.731978,3451.503949,3624.678381,3721.28613,3987.523359,3841.599487,3967.604572,4216.561939,4341.143524,4264.667414,..
Post-demographic dividend,PST,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Post-demographic dividend,PST,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Post-demographic dividend,PST,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,6.080357364,5.910528225,5.762615116,5.650882967,5.506883825,5.38700267,5.289197794,5.158509566,5.039817168,4.917815463,4.764826755,4.648568836,4.540159923,4.47390705,4.388845352,4.304795469,4.27676977,4.202581393,4.137728645,4.113084394,..
Post-demographic dividend,PST,"Cause of death, by injury (% of total)",SH.DTH.INJR.ZS,6.154956246,..,..,..,..,..,..,..,..,..,5.617711255,..,..,..,..,5.349582256,..,..,..,5.430670668,..
Post-demographic dividend,PST,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,9.083817992,9.01435386,9.124308721,9.205513048,8.878653349,9.054684866,8.883348027,8.918425698,9.009832684,8.880377354,8.94643915,8.970500172,9.094031094,9.119779402,9.059076666,9.375666267,9.31989926,9.494156723,9.553920424,..,..
Post-demographic dividend,PST,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,6.516953583,6.410207135,6.342793957,6.21437491,6.160445308,6.067664991,6.020118283,6.02442411,5.943107991,5.918342534,5.868189086,5.793578229,5.801694573,5.734635612,5.681394294,5.482134576,5.454167713,5.500516076,..,..,..
Post-demographic dividend,PST,GDP per capita (current US$),NY.GDP.PCAP.CD,25755.37879,25398.49158,26354.53739,29410.9453,32512.03615,34055.37382,35653.72653,38686.76663,40643.40571,38102.72409,39561.59979,42366.74052,42151.44803,42391.54145,43070.9679,40586.75131,41298.90268,42928.69216,45319.26122,45615.11518,..
Pre-demographic dividend,PRE,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,54.76243973,55.77254868,56.35071945,56.74930954,57.68169022,57.17171097,58.5146904,54.71630859,54.66102982,53.95864105,54.58861923,56.30136108,58.8340683,59.53052902,60.59999847,59.66225052,61.96347046,62.92971039,62.00146866,62.55918121,..
